anime_id,name,english_name,score,genres,type,episodes,premiered,producers,studios,source,duration,rating,rank,popularity,favorites,scored_by,members
2536,Angelique: Shiroi Tsubasa no Memoire,,5.75,"Drama, Fantasy, Romance, Sci-Fi",OVA,2,,Koei,Yumeta Company,Visual novel,30 min per ep,PG-13 - Teens 13 or older,11148,9784,4,1330,3793
12851,Ultraman USA,Ultraman: The Adventure Begins,5.75,"Action, Adventure, Sci-Fi",Movie,1,,Tsuburaya Productions,"Ashi Productions, Studio Sign",Other,1 hr 20 min,PG-13 - Teens 13 or older,11142,12261,1,604,1772
40196,Kandagawa Jet Girls,,5.75,"Sci-Fi, Ecchi",TV,12,fall 2019,"Marvelous Entertainment, AT-X, Egg Firm, Kadokawa, Bandai Namco Arts, Legs",TNK,Mixed media,23 min per ep,R+ - Mild Nudity,11158,3474,59,14269,46008
12135,Ra/Radio Noise*Planet,,5.75,"Adventure, Sci-Fi",OVA,1,,,,Original,2 min,PG-13 - Teens 13 or older,11170,13826,1,490,1117
11767,Justeen,,5.75,"Action, Sci-Fi",OVA,1,,G-mode,AIC,Original,24 min,PG-13 - Teens 13 or older,11157,13793,0,154,1124
10701,Ulysses 31 Pilot,,5.75,"Action, Adventure, Sci-Fi",Special,1,,,TMS Entertainment,Unknown,24 min,G - All Ages,11142,14993,1,291,813
10525,Shinseiki Duel Masters Flash,,5.75,Comedy,TV,24,spring 2006,G&G Entertainment,SynergySP,Original,21 min per ep,G - All Ages,11135,14580,0,212,916
1440,Ninja Mono,Ninja Cadets,5.75,"Adventure, Comedy, Supernatural",OVA,2,,Youmex,AIC,Original,30 min per ep,PG-13 - Teens 13 or older,11167,9653,7,1829,3948
1223,Ame to Shoujo to Watashi no Tegami,,5.75,Romance,ONA,1,,,,Original,6 min,G - All Ages,11147,6972,4,5310,9279
60263,Agent Blue,,5.74,Action,ONA,,,,,Original,48 sec,R - 17+ (violence & profanity),11198,20188,1,111,273
59002,"Hazure Skill ""Kinomi Master"": Skill no Mi (Tabetara Shinu) wo Mugen ni Taberareru You ni Natta Ken ni Tsuite",Bogus Skill : About That Time I Became Able to Eat Unlimited Numbers of Skill Fruits (That Kill You),5.74,"Action, Adventure, Fantasy",TV,12,winter 2025,"Kodansha, BS Fuji, Tokyo MX, Crunchyroll, DMM.com, MusicRay’n, AQUA ARIS, Bit grooove promotion, Pia, NetEase",Asahi Production,Manga,23 min per ep,PG-13 - Teens 13 or older,11210,3110,188,10247,56410
55074,Pikatto PikaPika Pikachu Campaign PV,,5.74,Adventure,PV,1,,,R11R,Game,36 sec,G - All Ages,,19808,0,145,294
57453,Gekka,,5.74,,Music,1,,,,Original,4 min,G - All Ages,,16941,0,246,509
54781,YouTuNya,,5.74,Comedy,TV,15,spring 2023,,Lesprit,Original,1 min per ep,G - All Ages,11194,15182,1,156,764
54495,Kyoukai Senki: Kyokkou no Souki,AMAIM: Warrior at the Borderline UltraSteel Ogre-Gear,5.74,"Action, Sci-Fi",ONA,6,,Bandai Spirits,Sunrise Beyond,Original,10 min per ep,PG-13 - Teens 13 or older,11174,9699,8,788,3892
53327,Nanjyamo no Aibou wa Nanimono nanja!? (Donna Monja TV),Guess Iono's Partner Pokémon!,5.74,,ONA,2,,,Ijigen Tokyo,Game,3 min per ep,G - All Ages,11180,14131,0,484,1037
52534,Que Sera Sera Kisoukyoku,,5.74,,Music,1,,,,Original,2 min,G - All Ages,,18490,0,200,381
51778,Build Divide: Code White Recap,,5.74,Fantasy,TV Special,1,,,LIDENFILMS,Mixed media,23 min,PG-13 - Teens 13 or older,11204,13204,6,328,1329
45605,Bear Bear Bear Kuma! Kumadam-hen,,5.74,Comedy,Special,3,,,EMT Squared,Light novel,30 sec per ep,PG-13 - Teens 13 or older,11201,12009,1,549,1936
10552,Akebi no Hana: Maho,,5.74,Hentai,OVA,1,,MS Pictures,T-Rex,Manga,27 min,Rx - Hentai,,8658,11,2179,5434
5439,Ooedo Forty Eight,,5.74,Hentai,OVA,3,,"White Bear, Mediabank",Studio 9 Maiami,Original,27 min per ep,Rx - Hentai,,12319,1,549,1738
4608,Yuuwaku Countdown: Akira,Countdown: Akira Complex,5.74,Hentai,OVA,3,,Pink Pineapple,OLM,Manga,28 min per ep,Rx - Hentai,,10928,8,837,2666
3681,Tokyo Requiem,Tokyo Requiem,5.74,"Supernatural, Hentai",OVA,2,,"Milky Animation Label, MS Pictures",Studio Jam,Manga,28 min per ep,Rx - Hentai,,10262,3,1042,3238
11763,Sekai de Ichiban Tsuyoku Naritai!,Wanna Be the Strongest in the World,5.74,"Sports, Ecchi",TV,12,fall 2013,"Movic, Earth Star Entertainment",Arms,Manga,23 min per ep,R+ - Mild Nudity,11184,2915,114,19208,63656
3034,Kurai Mirai,Dark Future,5.74,Hentai,OVA,2,,"Milky Animation Label, MS Pictures",Studio Jam,Visual novel,28 min per ep,Rx - Hentai,,9770,8,1279,3802
2540,Tonari no Oneesan,Girl Next Door,5.74,"Comedy, Hentai",OVA,2,,Digital Works,Y.O.U.C,Visual novel,32 min per ep,Rx - Hentai,,9819,8,1173,3752
33775,Soul Buster,Soul Buster,5.74,Action,TV,12,fall 2016,MAGES.,Pierrot,Web manga,13 min per ep,PG-13 - Teens 13 or older,11186,4939,14,7356,21936
27783,Sword Gai The Animation,,5.74,"Action, Supernatural",ONA,12,,Production I.G,"DLE, LandQ studios",Manga,22 min per ep,R - 17+ (violence & profanity),11187,2670,46,33818,74062
49095,Kuroinu II The Animation,,5.74,"Fantasy, Hentai",OVA,1,,Pink Pineapple,Seven,Visual novel,27 min,Rx - Hentai,,7542,20,2201,7564
35681,Engimon,,5.74,,Movie,1,,Half H.P Studio,"Usagi Ou, Studio Nanahoshi",Original,24 min,G - All Ages,11209,15077,1,188,791
35952,Devilman Memorial,,5.74,"Action, Horror, Supernatural",OVA,1,,,Toei Animation,Manga,59 min,R - 17+ (violence & profanity),11207,11621,1,448,2176
36640,Mashiro Witch,Mashiro Witch - Midnight Marchen,5.74,,ONA,1,,,,Game,2 min,PG-13 - Teens 13 or older,11177,17415,1,174,463
37466,Hina no Uta,,5.74,,Music,1,,NHK,,Original,2 min,G - All Ages,,20018,0,139,282
38070,Kkoma Bus Tayo,Tayo the Little Bus Season 1,5.74,,TV,26,summer 2010,,"Iconix Entertainment, Studio Gale",Original,11 min per ep,G - All Ages,11172,16670,1,234,538
38934,Change Our Mirai!: Our 7 Lights,Change Our Mirai! (Our 7 Lights),5.74,,Music,1,,,,Original,5 min,G - All Ages,,13253,1,678,1311
39448,Hisone to Maso-tan Digest Douga,,5.74,Comedy,ONA,4,,,Bones,Original,6 min per ep,PG-13 - Teens 13 or older,11215,15264,1,202,744
39566,Ooi no Teiou,,5.74,Sports,ONA,1,,,,Original,4 min,G - All Ages,11182,18431,0,160,386
34179,Ima no Watashi ni Dekiru Koto...,,5.74,Sci-Fi,ONA,2,,,TYO Animations,Original,1 min per ep,G - All Ages,11218,14569,1,292,918
39621,Mahou no LumiTear,Luminary Tears,5.74,Fantasy,ONA,10,,"Bandai, Oddjob",,Other,3 min per ep,G - All Ages,11174,15206,1,258,759
39888,Ringo no Mori no Koneko-tachi,,5.74,,Music,1,,NHK,,Novel,2 min,G - All Ages,,18822,0,167,354
33691,Tsukiyo to Megane,The Moonlight and the Glasses,5.74,Fantasy,Movie,1,,Gakken,Gakken Eigakyoku,Book,7 min,G - All Ages,11189,19170,0,117,332
30767,Wonder 3 Pilot,,5.74,"Action, Adventure, Comedy, Sci-Fi",Special,1,,Mushi Production,,Unknown,15 min,G - All Ages,11192,18270,0,111,399
41766,Hitotsu no Doa,,5.74,,Music,1,,NHK,,Original,2 min,G - All Ages,,21003,0,107,228
30013,Super Short Comics,,5.74,Comedy,ONA,8,,comico,Steve N' Steven,Web manga,5 min per ep,G - All Ages,11187,15540,1,185,694
42654,Robocar Poli 3,Robocar Poli 3,5.74,Comedy,TV,26,winter 2014,,,Original,11 min per ep,PG - Children,11184,19718,1,115,299
42887,Door,,5.74,,Music,1,,NHK,,Original,2 min,G - All Ages,,20934,0,107,231
28247,Pankis! 2-jigen,,5.74,Comedy,TV,24,winter 2015,,DLE,Original,4 min per ep,G - All Ages,11182,15110,0,164,784
7175,Himitsukessha Taka no Tsume Countdown,,5.74,Comedy,TV,11,fall 2009,"Kaeruotoko Shokai, TV Asahi Music",DLE,Unknown,11 min per ep,PG-13 - Teens 13 or older,11214,15128,0,185,777
6762,Cynical Hysterie Hour: Utakata no Uta,,5.74,Comedy,Movie,1,,,,Unknown,8 min,G - All Ages,11206,17830,0,130,429
6630,Asari-chan: Ai no Marchen Shoujo,Super Gal Asari: The Dreaming Girl in Fairy World,5.74,"Adventure, Slice of Life",Movie,1,,,Toei Animation,Manga,24 min,,11198,16077,1,145,610
23825,Ys IV: The Dawn of Ys,,5.74,"Action, Adventure, Fantasy",Special,1,,,,Game,3 min,PG-13 - Teens 13 or older,11195,14154,2,401,1029
6355,Marie & Gali Episode Zero,,5.74,Comedy,Special,1,,,Toei Animation,Original,5 min,PG - Children,11175,12573,0,717,1598
5987,Marin to Yamato: Fushigi na Nichiyoubi,,5.74,,OVA,1,,,,Original,17 min,G - All Ages,11176,17315,1,144,471
22483,Hello Kitty no Sanbiki no Kobuta,"Hello Kitty, Mimmy and Dear Daniel in the Three Little Pigs",5.74,Fantasy,OVA,1,,Sanrio,,Unknown,7 min,G - All Ages,11214,15874,0,183,639
5474,Yobarete Tobidete Akubi-chan,,5.74,"Comedy, Fantasy",TV,26,winter 2002,,Tatsunoko Production,Original,20 min per ep,G - All Ages,11191,13657,0,350,1172
4908,Bihada Ichizoku,,5.74,Drama,TV,12,fall 2008,"Omnibus Japan, Sony Music Entertainment",,Original,8 min per ep,PG-13 - Teens 13 or older,11202,8810,4,1579,5180
4522,Bounty Hunter: The Hard,,5.74,Action,OVA,1,,,J.C.Staff,Manga,48 min,R+ - Mild Nudity,11204,11651,0,873,2154
37655,Sword Gai The Animation Part II,,5.74,"Action, Supernatural",ONA,12,,Production I.G,"DLE, LandQ studios",Manga,22 min per ep,R - 17+ (violence & profanity),11188,4151,29,16855,32553
47426,23-ji no Saga Meshi Anime,,5.74,Gourmet,ONA,10,,,Studio Kai,Original,19 sec per ep,G - All Ages,11195,18248,0,152,400
18033,Hello Kitty no Yuubinya-san Arigatou,,5.74,Fantasy,OVA,1,,Sanrio,,Unknown,20 min,G - All Ages,11215,16428,0,156,567
17733,Dibetagurashi: Ahiru no Seikatsu,,5.74,"Comedy, Slice of Life",TV,39,spring 2013,,,Web manga,3 min per ep,G - All Ages,11208,14066,1,256,1055
17485,Kiki to Lala no Ohimesama ni Naritai,,5.74,,OVA,1,,"Sanrio, Grouper Productions",,Unknown,30 min,G - All Ages,11172,15628,2,222,678
23881,Momon's Sand Witch,,5.74,Comedy,ONA,8,,,,Original,2 min per ep,G - All Ages,11178,17061,0,135,496
16405,"Boku no Imouto wa ""Osaka Okan""",,5.74,"Comedy, Gourmet",TV,12,winter 2013,"TOHO, Bouncy",Charaction,Original,3 min per ep,PG-13 - Teens 13 or older,11201,5142,7,9178,19897
49214,Peach Boy Riverside Mini Anime,,5.74,Fantasy,ONA,12,,,AQUA ARIS,Manga,1 min per ep,PG-13 - Teens 13 or older,11182,10448,3,618,3082
2689,Akai Koudan Zillion: Utahime Yakyoku,Zillion: Burning Night,5.74,"Action, Adventure, Sci-Fi",OVA,1,,"Tatsunoko Production, King Records",Production I.G,Mixed media,47 min,PG-13 - Teens 13 or older,11197,11910,1,834,1987
49501,Katarina Nounai Kaigi X,,5.74,Comedy,ONA,23,,Grooove,AQUA ARIS,Light novel,55 sec per ep,PG-13 - Teens 13 or older,11172,8770,15,1036,5238
12767,Yuusei Kamen,,5.74,Sci-Fi,TV,39,summer 1966,,Eiken,Unknown,25 min per ep,PG-13 - Teens 13 or older,11196,15123,0,190,781
10964,Heavy,,5.74,"Drama, Sports",Movie,1,,Creative Bridge,Artland,Manga,52 min,R - 17+ (violence & profanity),11212,12953,0,468,1422
10435,Boyfriend,,5.74,"Romance, Sports",Special,1,,Toshiba EMI,Magic Bus,Manga,1 hr 54 min,PG-13 - Teens 13 or older,11204,13355,1,342,1275
50503,Condom Battler Gorou: Revive,,5.74,Action,ONA,2,,,,Original,56 sec per ep,PG-13 - Teens 13 or older,11207,15598,0,290,687
58873,Mark Your Kiss The Animation,,5.73,Hentai,ONA,1,,,,Manga,12 min,Rx - Hentai,,16916,5,160,511
58873,Mark Your Kiss The Animation,,5.73,Hentai,ONA,1,,,,Manga,12 min,Rx - Hentai,,16916,5,160,511
57489,Fudanshi Shoukan: Isekai de Shinjuu ni Hameraremashita 6th Season,,5.73,"Boys Love, Fantasy",ONA,3,,,AQUA ARIS,Web manga,2 min per ep,PG-13 - Teens 13 or older,11232,17682,0,128,442
57198,Tsuma Netori Kan: Bijutsu Kyoushi no Baai,Tsuma Netori Kan: Bijutsu Kyoushi no Baai,5.73,Hentai,OVA,1,,ZIZ Entertainment (ZIZ),Teatro Nishi Tokyo Studio,Visual novel,30 min,Rx - Hentai,,11827,4,771,2042
54209,Minna to Manner wo Manabou,,5.73,Comedy,Movie,2,,,Shaft,Original,2 min per ep,PG-13 - Teens 13 or older,11247,13636,0,437,1178
51824,Shiguang Dailiren x realme: Shenmi Q Xiansheng de Weituo,,5.73,,CM,1,,,,Original,34 sec,PG-13 - Teens 13 or older,,14413,0,382,954
53047,Rou e Tian,Meat Days,5.73,"Drama, Horror, Erotica",Movie,1,,,,Original,12 min,R+ - Mild Nudity,,17961,1,154,421
52576,Pokemon ASMR,Pokémon Kids TV: Pokémon x ASMR,5.73,Slice of Life,ONA,7,,"The Pokemon Company International, Marza Animation Planet",,Game,23 min per ep,G - All Ages,11252,14135,1,307,1036
51594,Otome wa Boku ni Koishiteru: Trinkle Stars The Animation (2022),,5.73,Hentai,OVA,2,,Showten,Blue bread,Visual novel,17 min per ep,Rx - Hentai,,10081,9,1129,3434
51554,Kidou Senshi Gundam 00: Revealed Chronicle,Mobile Suit Gundam 00 Revealed Chronicle,5.73,"Action, Sci-Fi",ONA,3,,"Sunrise, Sotsu",,Original,6 min per ep,PG-13 - Teens 13 or older,11239,13109,3,144,1358
51415,Opus.COLORs,,5.73,Sci-Fi,TV,12,spring 2023,"Magic Capsule, NBCUniversal Entertainment Japan",C-Station,Original,24 min per ep,PG-13 - Teens 13 or older,11249,6796,43,2031,9870
51424,Metamon to! Purin no Stage,Pokémon Kids TV: Jigglypuff's Mini Concert,5.73,Comedy,ONA,1,,Taiyo Kikaku,Tecarat,Original,2 min,G - All Ages,11247,14749,1,375,874
50754,Radio Wave,Radio Wave,5.73,Avant Garde,Movie,1,,Geidai Animation,,Original,3 min,G - All Ages,11254,19760,1,129,296
41617,Shounen Sunday CM: Joujuu Senjin!! Mushibugyou,,5.73,Action,CM,1,,,"Production I.G, TOHO animation",Manga,30 sec,PG-13 - Teens 13 or older,,18613,0,154,371
10101,Shoujo Senki Brain Jacker,,5.73,"Supernatural, Hentai",OVA,2,,Lune-Pictures,Schoolzone,Visual novel,26 min per ep,Rx - Hentai,,8986,12,1764,4915
5109,Osananajimi to Doukyuusei,,5.73,Hentai,OVA,2,,"Hot Bear, Mediabank",Studio Ten Carat,Original,28 min per ep,Rx - Hentai,,9706,5,1158,3888
4356,Innocent Blue,,5.73,Hentai,OVA,2,,Himajin Planning,,Visual novel,28 min per ep,Rx - Hentai,,9438,10,1402,4222
2185,Words Worth Gaiden,,5.73,"Action, Adventure, Fantasy, Hentai",OVA,2,,Green Bunny,Arms,Visual novel,27 min per ep,Rx - Hentai,,9135,6,1814,4669
37736,Rang Wo Men Shao Ba,Fire X Fire,5.73,Comedy,ONA,2,,TrioPen Studio,Studio KeepFire,Original,6 min per ep,PG-13 - Teens 13 or older,11254,8755,6,1466,5273
34052,100% Pascal-sensei (TV),100% Teacher Pascal,5.73,Comedy,TV,36,spring 2017,"Dentsu, Shogakukan-Shueisha Productions, Asatsu DK, Mainichi Broadcasting System, Nippon Columbia, Shogakukan, Sumitomo",OLM,Manga,12 min per ep,PG - Children,11220,10284,4,1359,3222
36099,The Gift,The Gift,5.73,Fantasy,ONA,1,,,Marza Animation Planet,Original,5 min,G - All Ages,11262,18766,0,157,359
37082,Uchuu Senkan Yamato Pilot Film,,5.73,Sci-Fi,Special,1,,,,Original,9 min,PG-13 - Teens 13 or older,11263,12870,0,421,1462
37553,Bytheway Dance,By the Way Dance,5.73,,Music,2,,,,Original,56 sec per ep,G - All Ages,,17015,0,277,502
37584,Bakumatsu,,5.73,Action,TV,12,fall 2018,"TBS, MAGES., FuRyu",Studio Deen,Game,24 min per ep,PG-13 - Teens 13 or older,11223,4669,34,5460,25110
37753,Wonder Gravity: Pino To Juuryoku Tsukai,Wonder Gravity: Pino and the Gravity Users,5.73,Fantasy,ONA,1,,,,Game,1 min,G - All Ages,11269,18224,0,141,402
38142,Out Of My Head,,5.73,Sci-Fi,Music,1,,,,Original,3 min,G - All Ages,,15885,0,350,638
38503,Relaxin',Relaxin',5.73,,Music,1,,Felicity,Saigo no Shudan,Original,5 min,G - All Ages,,20672,0,124,246
38667,W'z: Hand Shakers with W'z,,5.73,Action,Special,1,,,GoHands,Original,24 min,PG-13 - Teens 13 or older,11265,10367,0,942,3141
35610,Chizu no Nai Bouken,Adventure Without a Map,5.73,Slice of Life,CM,1,,Imagine,,Original,5 min,G - All Ages,,16484,0,219,561
34878,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,,5.73,"Comedy, Sci-Fi",Special,1,,Fuji TV,,Manga,11 min,PG-13 - Teens 13 or older,11233,14763,0,249,872
39393,Marine Mirage,Marine Mirage,5.73,,Music,1,,Sanyo,,Game,4 min,G - All Ages,,18173,0,211,405
34037,Kitakaze no Kureta Table-kake,,5.73,Fantasy,Movie,1,,Gakken,Gakken Eigakyoku,Other,13 min,G - All Ages,11241,19906,0,109,288
39690,Mousou Teikoku Chikuonki,,5.73,"Avant Garde, Fantasy",Music,1,,,,Original,4 min,PG-13 - Teens 13 or older,,17973,0,189,420
33978,0-sen Hayato Pilot,,5.73,,OVA,1,,,,Manga,23 min,PG-13 - Teens 13 or older,11219,17040,0,149,498
39872,Chiruri,Chiruri,5.73,Drama,ONA,1,,,,Original,8 min,PG-13 - Teens 13 or older,11229,14041,0,571,1062
33761,Qui Shui Yi Yun,,5.73,"Horror, Mystery, Supernatural",ONA,12,,,,Web manga,11 min per ep,PG-13 - Teens 13 or older,11253,13037,0,284,1392
33236,Committed Red,,5.73,,Music,1,,Sony Music Entertainment,Production I.G,Music,4 min,PG-13 - Teens 13 or older,,16199,2,334,595
33105,"Wake Up, Girl Zoo! Miyagi PR de Go!",,5.73,Comedy,Special,1,,"Rakuonsha, DIVE II Entertainment","Ordet, W-Toon Studio",Original,9 min,G - All Ages,11266,12881,0,501,1457
40348,Shounen Sunday CM: Meitantei Conan,Shounen Sunday CM: Detective Conan,5.73,Mystery,CM,1,,,,Manga,28 sec,G - All Ages,,12225,2,736,1793
32750,Ashita e Mukau Hito,The One that Heads to Tomorrow,5.73,,Music,1,,Space Shower Music,,Original,5 min,G - All Ages,,16050,2,326,615
40560,Baby Maniacs feat. Hatsune Miku,,5.73,,Music,1,,"Sony Music Entertainment, Toy's Factory",,Original,3 min,G - All Ages,,14876,1,455,837
40562,Otanjoubi Omedetou,,5.73,,Music,1,,NHK,,Original,2 min,G - All Ages,,19933,0,134,287
40686,Desktop Cinderella feat. Hatsune Miku,,5.73,,Music,1,,Toy's Factory,,Original,4 min,G - All Ages,,14939,1,471,824
40728,Bijutsu Kyouiku,The art education,5.73,"Comedy, Drama, Romance",Movie,1,,,,Original,6 min,G - All Ages,11222,18013,0,152,416
30468,My Melody no Akazukin (OVA),My Melody in Little Red Riding Hood,5.73,Fantasy,OVA,1,,Sanrio,,Unknown,10 min,G - All Ages,11248,16184,1,163,595
30247,Congming de Yixiu Zhi Fan Dou Gongzhu,,5.73,Comedy,Movie,1,,,,Unknown,1 hr 16 min,G - All Ages,11230,17786,0,125,431
42121,Kanashimi no Kodomo-tachi,,5.73,,Music,1,,,,Original,3 min,PG-13 - Teens 13 or older,,16819,0,264,521
42314,Who Am I?,,5.73,,Music,1,,,,Original,3 min,G - All Ages,,18044,0,251,415
29772,Calm,,5.73,Avant Garde,Movie,1,,,,Unknown,7 min,G - All Ages,11226,12077,6,1016,1897
9077,Rokudenashi Blues,,5.73,"Comedy, Drama, Sports",Movie,1,,,Toei Animation,Manga,33 min,R - 17+ (violence & profanity),11256,10022,4,1275,3502
8939,Bohemian Rhapsody,,5.73,Sci-Fi,Music,1,,Think Corporation,,Manga,6 min,G - All Ages,,8435,2,3424,5791
8375,Chougattai Majutsu Robot Ginguiser,,5.73,"Action, Adventure, Sci-Fi",TV,26,spring 1977,,"Nippon Animation, Ashi Productions",Original,24 min per ep,PG-13 - Teens 13 or older,11230,12563,3,629,1605
8081,Je Bul Chal-ssi Iyagi,The Story of Mr. Sorry,5.73,"Comedy, Fantasy, Horror",Movie,1,,Korean Academy of Film Arts,,Unknown,1 hr 5 min,PG-13 - Teens 13 or older,11237,15108,0,231,782
7876,Oz no Mahoutsukai,The Wizard of Oz,5.73,"Adventure, Fantasy",Movie,1,,TOHO,Topcraft,Book,1 hr 12 min,G - All Ages,11250,13376,2,440,1261
7354,Chikara to Onna no Yo no Naka,,5.73,,Movie,1,,,,Original,2 min,G - All Ages,11226,15225,0,138,752
25889,Stitch!: Itazura Alien no Daibouken - Uchuu Ichi no Oniichan,Stitch: Son of Sprout,5.73,"Adventure, Comedy, Sci-Fi",Special,1,,,Madhouse,Other,21 min,G - All Ages,11258,14207,1,290,1015
23345,Yukiguni no Oujisama,The Snow Country Prince,5.73,Slice of Life,Movie,1,,Shinano Kikaku,Toei Animation,Book,1 hr 30 min,G - All Ages,11269,16597,0,160,547
22605,Kerokero Keroppi no Ganbare! Keroppooz,Keroppi in Let's Play Baseball,5.73,"Fantasy, Sports",OVA,1,,Sanrio,,Unknown,30 min,G - All Ages,11239,16612,0,152,541
22503,Washimo,,5.73,"Comedy, Sci-Fi, Slice of Life",TV,10,winter 2014,"NHK, NHK Enterprises",Studio Deen,Picture book,10 min per ep,G - All Ages,11267,15892,1,138,638
21421,Mahou Shoujo Taisen,Magica Wars,5.73,,TV,26,spring 2014,,Gainax,Other,4 min per ep,PG-13 - Teens 13 or older,11245,5470,5,5911,16991
4126,Mahou no Tenshi Creamy Mami: Lovely Serenade,Mahou no Tenshi Creamy Mami: Lovely Serenade,5.73,,Music,1,,,Pierrot,Unknown,29 min,G - All Ages,,13842,0,393,1110
48313,11-gatsu Umare no Otokonoko no Tame ni.,Dear November Boy,5.73,Slice of Life,Movie,1,,,,Original,3 min,G - All Ages,11219,18524,1,173,379
17957,Hello Kitty no Papa Nante Daikirai,,5.73,Slice of Life,OVA,1,,Sanrio,,Unknown,20 min,G - All Ages,11235,16405,1,146,569
48610,Blue Reflection Ray!,,5.73,Comedy,ONA,24,,Magic Capsule,AQUA ARIS,Game,48 sec per ep,PG-13 - Teens 13 or older,11223,12922,2,290,1438
17339,Kentauros no Densetsu,The Legend of Kentauros,5.73,"Action, Drama",OVA,1,,,Wako Productions,Manga,1 hr 32 min,R+ - Mild Nudity,11238,13318,0,560,1286
3259,Lemon Angel (1988),Lemon Angel (1988),5.73,Ecchi,TV,9,winter 1988,Pony Canyon,AIC,Manga,3 min per ep,R+ - Mild Nudity,11243,11045,1,760,2576
17131,Dennou Sentai Voogie's★Angel: Forever and Ever,,5.73,"Action, Comedy, Drama, Sci-Fi",OVA,1,,BEAM Entertainment,J.C.Staff,Unknown,1 hr 15 min,PG-13 - Teens 13 or older,11232,15033,1,161,804
3095,Sono Kinisasete yo: My My Mai,My My Mai,5.73,"Comedy, Supernatural, Ecchi",OVA,2,,AC Create,J.C.Staff,Manga,39 min per ep,R+ - Mild Nudity,11257,9796,4,1076,3774
48920,Data No. 6,,5.73,,Music,1,,,Gainax,Original,9 min,PG-13 - Teens 13 or older,,18571,0,154,375
16381,Santa Company,,5.73,Fantasy,Movie,1,,"Rakuonsha, Kenji Studio",Nexus,Original,28 min,PG - Children,11256,8692,3,2351,5379
15915,Magical Hat,,5.73,"Adventure, Comedy, Fantasy",TV,33,fall 1989,"Yomiko Advertising, E&G Films, Fuji TV",Pierrot,Manga,22 min per ep,G - All Ages,11244,14705,1,179,884
15663,Kerokero Keroppi no Gulliver no Bouken,Keroppi in The Adventures of Gulliver,5.73,"Adventure, Fantasy",OVA,1,,Sanrio,,Book,26 min,G - All Ages,11240,15831,0,202,645
29758,Taboo Tattoo,Taboo Tattoo,5.73,Action,TV,12,summer 2016,"TV Tokyo, Sotsu, AT-X, Magic Capsule, KlockWorx, DIVE II Entertainment, Avex Pictures, BS TV Tokyo",J.C.Staff,Manga,24 min per ep,R - 17+ (violence & profanity),11260,879,258,129543,298252
668,Koi Koi 7,Koi Koi Seven,5.73,"Comedy, Romance, Sci-Fi, Ecchi",TV,13,spring 2005,Trinet Entertainment,Studio Flag,Manga,25 min per ep,R+ - Mild Nudity,11242,5386,16,6560,17681
49806,Inzai Aru Aru Monogatari,,5.73,Slice of Life,ONA,1,,Pony Canyon,Asura Film,4-koma manga,18 min,G - All Ages,11235,15954,0,127,629
49978,Candy Caries,Candy Caries,5.73,Fantasy,ONA,1,,,Wit Studio,Original,1 min,PG-13 - Teens 13 or older,11227,15044,1,397,800
281,Akane Maniax,,5.73,"Comedy, Romance",OVA,3,,"Lantis, Media Factory, Age",Silver,Visual novel,27 min per ep,PG-13 - Teens 13 or older,11221,5189,10,9707,19507
1411,VS Knight Lamune & 40 Fresh,,5.73,"Adventure, Comedy, Sci-Fi, Ecchi",OVA,6,,,Ashi Productions,Original,28 min per ep,R+ - Mild Nudity,11265,10055,6,1465,3467
9794,Tono to Issho 1.5,,5.73,Comedy,OVA,1,,,Gathering,4-koma manga,4 min,PG-13 - Teens 13 or older,11263,14830,0,262,851
37885,Super Dragon Ball Heroes,,5.73,"Action, Comedy, Fantasy",ONA,56,,Bandai,"Toei Animation, Dimps",Game,8 min per ep,PG-13 - Teens 13 or older,11260,2568,256,30948,79064
